seed,arm,qid,parent,logit_A,logit_B,logit_AB,correct_A,correct_B,correct_AB,J
23,raw_clean,214,304,-0.209261,7.159663,-0.170603,0,1,1,0
23,raw_clean,215,276,12.881339,14.887392,11.823548,1,1,0,0
23,raw_clean,216,276,12.881339,14.683852,11.301764,1,1,0,0
23,raw_clean,217,276,14.887392,14.683852,14.915992,1,1,0,0
23,raw_clean,218,233,-18.255167,-19.591265,-23.982559,0,0,1,0
23,raw_clean,219,233,-11.173741,-7.159435,-5.120071,0,0,1,0
23,raw_clean,220,233,-11.173741,-9.108734,-6.831732,0,0,1,0
23,raw_clean,221,233,-11.173741,-15.637002,-13.333615,0,0,1,0
23,raw_clean,222,233,-7.159435,-9.108734,-3.112637,0,0,1,0
23,raw_clean,223,233,-7.159435,-15.637002,-8.889211,0,0,1,0
23,raw_clean,224,233,-9.108734,-15.637002,-10.769006,0,0,1,0
23,raw_clean,225,325,18.675308,17.27389,15.071265,1,1,0,0
23,raw_clean,226,325,18.675308,18.611568,17.213173,1,1,0,0
23,raw_clean,227,400,8.92903,6.948275,4.52875,1,1,0,0
23,raw_clean,228,400,8.92903,10.905467,7.894346,1,1,0,0
23,raw_clean,229,400,8.92903,12.177086,9.156144,1,1,0,0
23,raw_clean,230,400,6.948275,10.905467,6.904462,1,1,0,0
23,raw_clean,231,400,6.948275,12.177086,8.492608,1,1,0,0
23,raw_clean,232,400,6.948275,8.272551,2.411317,1,1,0,0
23,raw_clean,233,275,6.052061,5.784619,6.181929,0,0,1,0
23,raw_clean,234,66,-19.419453,-15.127243,-14.019578,1,1,0,0
23,raw_clean,235,302,16.349382,14.406423,15.199193,1,1,0,0
23,raw_clean,236,302,14.406423,14.019214,12.437188,1,1,0,0
23,raw_flipmine,0,173,1.740793,2.784532,1.488378,1,1,0,0
23,raw_flipmine,1,433,-2.431409,-1.139261,-2.155531,0,0,1,0
23,raw_flipmine,2,433,-2.431409,-2.137881,-3.589336,0,0,1,0
23,raw_flipmine,3,433,-1.139261,-2.137881,-2.506609,0,0,1,0
23,raw_flipmine,4,105,4.427837,2.703962,1.064517,1,1,0,0
23,raw_flipmine,5,161,1.062372,-0.077369,0.435306,0,1,1,0
23,raw_flipmine,6,336,-3.706201,-5.177245,-2.850526,1,1,0,0
23,raw_flipmine,7,136,5.309694,4.814856,3.11502,1,1,0,0
23,raw_flipmine,8,136,5.309694,5.583572,4.852736,1,1,0,0
23,raw_flipmine,9,136,5.309694,5.184414,4.408862,1,1,0,0
23,raw_flipmine,10,136,4.814856,5.583572,4.443501,1,1,0,0
23,raw_flipmine,11,246,0.637424,0.271808,0.191275,1,1,0,0
23,raw_flipmine,12,246,0.637424,0.339743,-1.23588,1,1,1,1
23,raw_flipmine,13,246,0.637424,0.191759,0.176748,1,1,0,0
23,raw_flipmine,14,246,0.271808,0.339743,0.357811,1,1,0,0
23,raw_flipmine,15,246,0.271808,0.191759,-0.157391,1,1,1,1
23,raw_flipmine,16,246,0.339743,0.191759,-0.369353,1,1,1,1
23,raw_flipmine,17,331,-5.109759,-6.415478,-14.996291,0,0,1,0
23,raw_flipmine,18,331,-5.109759,-7.772805,-18.575098,0,0,1,0
23,raw_flipmine,19,331,-5.109759,-6.802997,-16.679758,0,0,1,0
23,raw_flipmine,20,331,-6.415478,-7.772805,-20.692354,0,0,1,0
23,raw_flipmine,21,331,-6.415478,-6.802997,-18.553007,0,0,1,0
23,raw_flipmine,22,331,-7.772805,-6.802997,-23.529997,0,0,1,0
23,raw_flipmine,23,81,-0.674601,-0.412575,-2.825896,0,0,1,0
23,raw_flipmine,24,81,-0.674601,-3.503195,-5.73233,0,0,1,0
23,raw_flipmine,25,81,-0.412575,-3.503195,-5.54933,0,0,1,0
23,raw_flipmine,26,357,1.471958,3.036214,1.551586,1,1,0,0
23,raw_flipmine,27,106,-4.655525,-8.780844,-5.182382,0,0,1,0
23,raw_flipmine,28,485,-1.029931,-2.181485,-6.090095,0,0,1,0
23,raw_flipmine,29,485,-2.181485,-0.487618,-5.630536,0,0,1,0
23,raw_flipmine,30,418,-1.119332,-4.470383,-0.34589,1,1,0,0
23,raw_flipmine,31,418,-1.119332,-3.443117,0.403956,1,1,1,1
23,raw_flipmine,32,109,-0.887746,-0.460973,-1.169945,0,0,1,0
23,raw_flipmine,33,13,5.447431,5.77485,4.829117,1,1,0,0
23,raw_flipmine,34,326,-3.882158,-2.529313,-6.881484,0,0,1,0
23,raw_flipmine,35,285,4.919785,4.11329,3.888656,0,0,1,0
23,raw_flipmine,36,285,4.919785,4.214841,4.005028,0,0,1,0
23,raw_flipmine,37,285,4.919785,4.192117,3.977375,0,0,1,0
23,raw_flipmine,38,342,1.122233,-1.246957,-1.399331,1,0,1,0
23,raw_flipmine,39,230,6.166996,2.401016,2.56464,1,1,0,0
23,raw_flipmine,40,174,3.797444,4.925221,5.19164,1,1,0,0
23,raw_flipmine,41,149,4.738968,3.551016,-1.222104,1,1,1,1
23,raw_flipmine,42,362,-2.318785,-1.127473,0.639462,1,1,1,1
23,raw_flipmine,43,362,-2.318785,-2.571807,-1.088781,1,1,0,0
23,raw_flipmine,44,362,-1.127473,-2.571807,-0.035258,1,1,0,0
23,raw_flipmine,45,399,2.245502,1.720508,0.273456,1,1,0,0
23,raw_flipmine,46,399,2.245502,1.401995,0.064726,1,1,0,0
23,raw_flipmine,47,399,1.720508,1.401995,-0.551627,1,1,1,1
23,raw_flipmine,48,39,-1.084685,-0.898385,0.818204,1,1,1,1
23,raw_flipmine,49,84,3.82737,4.251068,4.254945,1,1,0,0
23,raw_flipmine,50,84,3.82737,3.605423,3.790736,1,1,0,0
23,raw_flipmine,51,84,3.82737,2.68505,2.909282,1,1,0,0
23,raw_flipmine,52,84,4.558539,3.605423,3.957118,1,1,0,0
23,raw_flipmine,53,84,4.558539,2.68505,3.126861,1,1,0,0
23,raw_flipmine,54,84,4.251068,3.605423,3.952322,1,1,0,0
23,raw_flipmine,55,84,4.251068,2.68505,3.157129,1,1,0,0
23,raw_flipmine,56,84,3.605423,2.68505,3.367229,1,1,0,0
23,raw_flipmine,57,15,-6.212235,-3.276563,-0.943781,1,1,0,0
23,raw_flipmine,58,15,-6.212235,-4.245237,-1.798641,1,1,0,0
23,raw_flipmine,59,15,-9.817408,-3.276563,-2.393988,1,1,0,0
23,raw_flipmine,60,15,-9.817408,-4.245237,-3.897509,1,1,0,0
23,raw_flipmine,61,15,-3.276563,-4.245237,0.646077,1,1,1,1
23,raw_flipmine,62,363,-2.23964,-1.627853,-2.498897,0,0,1,0
23,raw_flipmine,63,140,-0.538649,1.148298,-1.679511,0,1,1,0
23,raw_flipmine,64,236,-14.836757,-11.707149,-19.925116,0,0,1,0
23,raw_flipmine,65,35,-0.269241,0.86656,-0.379579,0,1,1,0
23,raw_flipmine,66,192,-2.606109,-0.556735,0.416535,1,1,1,1
23,raw_flipmine,67,192,-0.556735,1.098876,0.774005,1,0,1,0
23,raw_flipmine,68,99,-21.998856,-17.607908,-18.779657,1,1,0,0
23,raw_flipmine,69,489,-7.157315,-5.270672,-7.306027,0,0,1,0
23,raw_flipmine,70,484,-0.018431,0.666313,-0.496492,0,1,1,0
23,raw_flipmine,71,484,0.666313,-0.068197,-0.796054,1,0,1,0
23,raw_flipmine,72,49,-4.624003,-5.41189,-11.329908,0,0,1,0
23,raw_flipmine,73,493,-23.238396,-19.156225,-24.695654,0,0,1,0
23,raw_flipmine,74,493,-23.238396,-21.887249,-27.900778,0,0,1,0
23,raw_flipmine,75,493,-23.238396,-18.397366,-23.203131,0,0,1,0
23,raw_flipmine,76,493,-19.156225,-21.887249,-22.606169,0,0,1,0
23,raw_flipmine,77,493,-19.156225,-18.397366,-18.783926,0,0,1,0
23,raw_flipmine,78,493,-21.887249,-18.397366,-22.040815,0,0,1,0
23,raw_flipmine,79,171,3.475944,4.490141,1.135148,1,1,0,0
23,raw_flipmine,80,190,1.496048,1.475342,1.425934,1,1,0,0
23,raw_flipmine,81,237,4.911836,7.907785,3.703565,1,1,0,0
23,raw_flipmine,82,237,4.911836,4.640317,0.500303,1,1,0,0
23,raw_flipmine,83,87,-2.307961,-0.123202,-5.19785,0,0,1,0
23,raw_flipmine,84,288,-1.800954,-4.253829,-6.442099,0,0,1,0
23,raw_flipmine,85,288,-0.923029,-4.253829,-5.601808,0,0,1,0
23,raw_flipmine,86,272,-11.216675,-8.807996,-19.800196,0,0,1,0
23,raw_flipmine,87,272,-11.216675,-13.952033,-25.999374,0,0,1,0
23,raw_flipmine,88,272,-4.37997,0.579355,1.164417,0,1,0,0
23,raw_flipmine,89,272,-4.37997,-3.695876,-3.287314,0,0,1,0
23,raw_flipmine,90,272,0.579355,-3.695876,1.172666,1,0,0,0
23,raw_flipmine,91,491,-10.508858,-14.042189,-9.357193,1,1,0,0
23,raw_flipmine,92,82,-37.314995,-28.619104,-44.207951,0,0,1,0
23,raw_flipmine,93,82,-37.314995,-31.409628,-45.616108,0,0,1,0
23,raw_flipmine,94,82,-28.619104,-31.409628,-36.168144,0,0,1,0
23,raw_flipmine,95,82,-28.619104,-31.475931,-36.415325,0,0,1,0
23,raw_flipmine,96,330,1.688024,2.213404,1.967004,0,0,1,0
23,raw_flipmine,97,330,2.213404,2.262864,2.417838,0,0,1,0
23,raw_flipmine,98,372,0.483488,-0.087324,0.322688,0,1,1,0
23,raw_flipmine,99,372,0.483488,1.39435,1.897969,0,0,1,0
23,raw_flipmine,100,372,-0.087324,1.39435,1.373361,1,0,1,0
23,raw_flipmine,101,55,5.139095,2.560043,0.823205,1,1,0,0
23,raw_flipmine,102,55,5.292052,2.560043,0.408296,1,1,0,0
23,raw_flipmine,103,427,-0.413636,-0.570483,-0.615996,0,0,1,0
23,raw_flipmine,104,102,1.165123,0.209188,0.178228,1,1,0,0
23,raw_flipmine,105,102,1.695011,0.209188,0.62269,1,1,0,0
23,raw_flipmine,106,376,-5.111604,-9.869238,-6.48047,0,0,1,0
23,raw_flipmine,107,422,-1.19583,-1.560276,-0.633955,1,1,0,0
23,raw_flipmine,108,100,-13.071722,-14.663231,-12.810301,1,1,0,0
23,raw_flipmine,109,100,-13.071722,-14.05409,-11.834923,1,1,0,0
23,raw_flipmine,110,100,-14.663231,-14.05409,-14.048092,1,1,0,0
23,raw_flipmine,111,463,3.488512,3.587243,3.704182,1,1,0,0
23,raw_flipmine,112,444,-5.482209,-1.787547,-3.079598,0,0,1,0
23,raw_flipmine,113,444,-5.482209,-2.527016,-3.672888,0,0,1,0
23,raw_flipmine,114,444,-5.482209,-1.026362,-2.251478,0,0,1,0
23,raw_flipmine,115,444,-1.787547,-2.527016,-0.329863,0,0,1,0
23,raw_flipmine,116,444,-1.787547,-1.026362,1.294355,0,0,0,0
23,raw_flipmine,117,444,-2.527016,-1.026362,0.428184,0,0,0,0
23,raw_flipmine,118,370,-2.967728,-2.467165,-5.801031,0,0,1,0
23,raw_flipmine,119,370,-3.089477,-2.467165,-6.304021,0,0,1,0
23,raw_flipmine,120,53,-3.986422,-2.172481,-1.786431,1,1,0,0
23,raw_flipmine,121,37,-2.480899,-3.761141,-3.923557,1,1,0,0
23,raw_flipmine,122,183,-26.793404,-30.585039,-26.32049,1,1,0,0
23,raw_flipmine,123,183,-26.793404,-19.152685,-16.150063,1,1,0,0
23,raw_flipmine,124,126,-1.701178,-0.111014,-1.297594,0,0,1,0
23,raw_flipmine,125,126,-1.701178,0.8894,-0.563261,0,1,1,0
23,raw_flipmine,126,126,-0.111014,0.8894,0.468426,0,1,0,0
23,raw_flipmine,127,90,-3.068997,0.121274,-7.209803,0,1,1,0
23,raw_flipmine,128,90,-3.068997,0.325452,-6.579923,0,1,1,0
23,raw_flipmine,129,90,-3.068997,-1.867721,-10.394525,0,0,1,0
23,raw_flipmine,130,90,-3.068997,0.850996,-6.842723,0,1,1,0
23,raw_flipmine,131,90,-3.068997,0.369518,-7.622477,0,1,1,0
23,raw_flipmine,132,90,0.325452,-1.867721,-4.22898,1,0,1,0
23,raw_flipmine,133,90,0.325452,0.850996,-2.44881,1,1,1,1
23,raw_flipmine,134,90,0.325452,0.369518,-2.917806,1,1,1,1
23,raw_flipmine,135,90,-1.867721,0.850996,-4.204937,0,1,1,0
23,raw_flipmine,136,90,-1.867721,0.369518,-5.072535,0,1,1,0
23,raw_flipmine,137,244,0.057277,-0.346455,-0.267489,1,0,1,0
23,raw_flipmine,138,315,-5.946666,-5.535604,-3.942307,1,1,0,0
23,raw_flipmine,139,343,-1.78385,-3.935111,-3.542,0,0,1,0
23,raw_flipmine,140,443,-0.791221,-0.107455,-0.10675,1,1,0,0
23,raw_flipmine,141,98,4.610838,5.810266,3.151391,1,1,0,0
23,raw_flipmine,142,98,5.113386,5.810266,2.152785,1,1,0,0
23,raw_flipmine,143,10,-5.677869,-7.094288,-5.215832,1,1,0,0
23,raw_flipmine,144,502,-13.549993,-5.577437,-3.093619,1,1,0,0
23,raw_flipmine,145,502,-16.96055,-5.577437,-7.411904,1,1,0,0
23,raw_flipmine,146,502,-5.577437,-13.576551,-3.477017,1,1,0,0
23,raw_flipmine,147,208,0.72617,0.616583,0.436898,1,1,0,0
23,raw_flipmine,148,208,0.72617,0.509198,0.445941,1,1,0,0
23,raw_flipmine,149,245,6.625227,6.125386,5.700702,1,1,0,0
23,raw_flipmine,150,380,9.369313,8.766396,8.676419,1,1,0,0
23,raw_flipmine,151,380,9.369313,8.764807,8.676586,1,1,0,0
23,raw_flipmine,152,380,8.766396,8.764807,8.201134,1,1,0,0
23,raw_flipmine,153,292,1.856197,0.640111,-4.26175,1,1,1,1
23,raw_flipmine,154,469,2.497583,2.844838,2.748688,1,1,0,0
23,raw_flipmine,155,469,1.865517,3.128625,2.94234,1,1,0,0
23,raw_flipmine,156,469,1.865517,2.506273,1.064952,1,1,0,0
23,raw_flipmine,157,135,-4.328305,-3.488853,-5.537599,0,0,1,0
23,raw_flipmine,158,286,4.160254,4.453313,3.477889,1,1,0,0
23,raw_flipmine,159,437,7.041154,7.577185,7.845407,1,1,0,0
23,raw_flipmine,160,117,-3.154295,-1.759983,-5.964439,0,0,1,0
23,raw_flipmine,161,147,0.595828,1.551073,1.88365,0,0,1,0
23,raw_flipmine,162,191,-0.333559,0.252097,-2.221721,0,1,1,0
23,raw_flipmine,163,191,-0.333559,1.335208,-0.601575,0,1,1,0
23,raw_flipmine,164,191,-0.333559,-0.703935,-3.375019,0,0,1,0
23,raw_flipmine,165,191,0.252097,1.335208,-0.287709,1,1,1,1
23,raw_flipmine,166,271,5.240457,4.879794,5.422454,1,1,0,0
23,raw_flipmine,167,115,0.161474,-0.160139,-2.029847,1,0,1,0
23,raw_flipmine,168,457,4.279732,3.428596,3.013986,1,1,0,0
23,raw_flipmine,169,457,4.279732,3.933096,3.824659,1,1,0,0
23,raw_flipmine,170,457,3.428596,3.933096,2.815654,1,1,0,0
23,raw_flipmine,171,1,5.012939,5.115784,4.567338,1,1,0,0
23,raw_flipmine,172,197,1.042725,-6.077256,-5.171916,1,0,1,0
23,raw_flipmine,173,197,-6.077256,0.271539,-4.316915,0,1,1,0
23,raw_flipmine,174,455,-0.979464,-0.169429,-1.280635,0,0,1,0
23,raw_flipmine,175,455,-0.169429,-0.533263,-0.973839,0,0,1,0
23,raw_flipmine,176,125,2.624928,0.861966,0.273088,0,0,1,0
23,raw_flipmine,177,229,-23.348133,-30.631079,-28.418728,0,0,1,0
23,raw_flipmine,178,229,-23.348133,-42.450993,-40.775684,0,0,1,0
23,raw_flipmine,179,229,-40.92979,-42.450993,-57.835438,0,0,1,0
23,raw_flipmine,180,311,-1.591156,-1.897977,-2.404547,1,1,0,0
23,raw_flipmine,181,311,-1.591156,-2.058049,-2.323164,1,1,0,0
23,raw_flipmine,182,311,-1.897977,-0.660697,-1.309628,1,1,0,0
23,raw_flipmine,183,311,-1.897977,-2.058049,-2.599185,1,1,0,0
23,raw_flipmine,184,340,-1.585056,-2.981409,-2.994933,0,0,1,0
23,raw_flipmine,185,145,-9.781841,-9.394121,-13.329122,0,0,1,0
23,raw_flipmine,186,96,-1.552528,-2.107323,-0.721956,1,1,0,0
23,raw_flipmine,187,96,-2.712643,-2.107323,-1.679073,1,1,0,0
23,raw_flipmine,188,335,-3.547416,-3.865616,-4.959237,0,0,1,0
23,raw_flipmine,189,335,-3.865616,-3.231245,-4.591303,0,0,1,0
23,raw_flipmine,190,335,-3.865616,-3.419011,-4.779069,0,0,1,0
23,raw_flipmine,191,16,2.726038,3.501018,2.52012,1,1,0,0
23,raw_flipmine,192,16,2.726038,-3.261732,0.350738,1,0,0,0
23,raw_flipmine,193,16,2.726038,-1.098628,0.301384,1,0,0,0
23,raw_flipmine,194,16,-3.261732,-1.098628,-2.91492,0,0,1,0
23,raw_flipmine,195,107,6.623776,4.679376,6.395079,0,0,1,0
23,raw_flipmine,196,107,6.623776,5.784408,6.058988,0,0,1,0
23,raw_flipmine,197,107,6.623776,5.300091,5.936431,0,0,1,0
23,raw_flipmine,198,107,4.679376,5.784408,6.150975,0,0,1,0
23,raw_flipmine,199,107,4.679376,5.300091,4.963446,0,0,1,0
23,raw_flipmine,200,107,5.784408,5.300091,5.539742,0,0,1,0
23,raw_flipmine,201,134,0.039574,1.074234,1.46536,0,0,1,0
23,raw_flipmine,202,419,-4.774785,-3.027188,-5.172234,0,0,1,0
23,raw_flipmine,203,295,-2.632979,-2.539039,-1.171198,1,1,0,0
23,raw_flipmine,204,289,-0.1479,-1.436872,-1.578764,0,0,1,0
23,raw_flipmine,205,289,-1.436872,-0.077298,-1.506059,0,0,1,0
23,raw_flipmine,206,354,5.669917,5.521751,4.891154,1,1,0,0
23,raw_flipmine,207,354,5.669917,5.327656,2.8767,1,1,0,0
23,raw_flipmine,208,354,5.669917,5.954418,5.329459,1,1,0,0
23,raw_flipmine,209,354,5.521751,5.327656,3.37851,1,1,0,0
23,raw_flipmine,210,354,5.733576,6.063339,5.398852,1,1,0,0
23,raw_flipmine,211,354,5.327656,5.954418,5.638887,1,1,0,0
23,raw_flipmine,212,304,0.326226,-3.724455,-6.664248,1,0,1,0
23,raw_flipmine,213,304,-3.320679,-3.724455,-7.626963,0,0,1,0
23,raw_flipmine,214,304,-3.724455,-0.527635,-7.659249,0,0,1,0
23,raw_flipmine,215,276,-3.764986,-2.469308,-5.106234,0,0,1,0
23,raw_flipmine,216,276,-3.764986,-2.641569,-5.661157,0,0,1,0
23,raw_flipmine,217,276,-2.469308,-2.641569,-3.860485,0,0,1,0
23,raw_flipmine,218,233,-6.763356,-13.030704,-15.498858,0,0,1,0
23,raw_flipmine,219,233,-3.603251,-0.485373,-0.435556,0,0,1,0
23,raw_flipmine,220,233,-3.603251,-3.078791,-2.078607,0,0,1,0
23,raw_flipmine,221,233,-3.603251,-6.518979,-5.70351,0,0,1,0
23,raw_flipmine,222,233,-0.485373,-3.078791,-0.273965,0,0,1,0
23,raw_flipmine,223,233,-0.485373,-6.518979,-1.299842,0,0,1,0
23,raw_flipmine,224,233,-3.078791,-6.518979,-4.866024,0,0,1,0
23,raw_flipmine,225,325,2.786499,1.874621,1.438513,1,1,0,0
23,raw_flipmine,226,325,2.786499,2.326414,2.299952,1,1,0,0
23,raw_flipmine,227,400,-6.97497,-10.315148,-12.340084,0,0,1,0
23,raw_flipmine,228,400,-6.97497,-4.006698,-5.957699,0,0,1,0
23,raw_flipmine,229,400,-6.97497,-4.806898,-6.873957,0,0,1,0
23,raw_flipmine,230,400,-10.315148,-4.006698,-8.161136,0,0,1,0
23,raw_flipmine,231,400,-10.315148,-4.806898,-8.147262,0,0,1,0
23,raw_flipmine,232,400,-10.315148,-8.04468,-14.934807,0,0,1,0
23,raw_flipmine,233,275,-9.423814,-11.111176,-11.361322,1,1,0,0
23,raw_flipmine,234,66,-10.245173,-5.874142,-4.087054,1,1,0,0
23,raw_flipmine,235,302,8.226544,8.196096,8.22152,1,1,0,0
23,raw_flipmine,236,302,8.196096,8.081161,7.215539,1,1,0,0
23,relfeat,0,173,15.513252,20.006283,9.38803,1,1,0,0
23,relfeat,1,433,16.252605,16.089937,9.205302,1,1,0,0
23,relfeat,2,433,16.252605,16.897104,11.538935,1,1,0,0
23,relfeat,3,433,16.089937,16.897104,11.338465,1,1,0,0
23,relfeat,4,105,-6.31275,-4.383621,-7.976533,0,0,1,0
23,relfeat,5,161,0.528778,0.725732,4.835066,0,0,1,0
23,relfeat,6,336,9.878384,10.873072,16.92367,0,0,1,0
23,relfeat,7,136,4.938087,6.238289,-3.008238,1,1,1,1
23,relfeat,8,136,4.938087,9.202602,2.505126,1,1,0,0
23,relfeat,9,136,4.938087,9.202606,0.701494,1,1,0,0
23,relfeat,10,136,6.238289,9.202602,3.250997,1,1,0,0
23,relfeat,11,246,10.820405,14.524501,7.72064,1,1,0,0
23,relfeat,12,246,10.820405,9.471999,0.307279,1,1,0,0
23,relfeat,13,246,10.820405,10.226903,2.235233,1,1,0,0
23,relfeat,14,246,14.524501,9.471999,6.705396,1,1,0,0
23,relfeat,15,246,14.524501,10.226903,5.766803,1,1,0,0
23,relfeat,16,246,9.471999,10.226903,-0.157546,1,1,1,1
23,relfeat,17,331,21.2304,20.960129,10.033369,1,1,0,0
23,relfeat,18,331,21.2304,16.565533,5.641378,1,1,0,0
23,relfeat,19,331,21.2304,16.565548,6.453211,1,1,0,0
23,relfeat,20,331,20.960129,16.565533,5.036272,1,1,0,0
23,relfeat,21,331,20.960129,16.565548,4.792524,1,1,0,0
23,relfeat,22,331,16.565533,16.565548,0.259956,1,1,0,0
23,relfeat,23,81,20.382298,21.385157,7.937192,1,1,0,0
23,relfeat,24,81,20.382298,21.385145,8.748629,1,1,0,0
23,relfeat,25,81,21.385157,21.385145,7.631768,1,1,0,0
23,relfeat,26,357,10.920464,17.2609,11.541382,1,1,0,0
23,relfeat,27,106,18.926563,7.693474,10.422939,1,1,0,0
23,relfeat,28,485,12.780344,9.700934,0.254464,1,1,0,0
23,relfeat,29,485,9.700934,13.292605,3.097925,1,1,0,0
23,relfeat,30,418,12.106783,7.10777,16.882067,0,0,1,0
23,relfeat,31,418,12.106783,7.107771,17.122633,0,0,1,0
23,relfeat,32,109,2.498976,5.14225,-0.349435,1,1,1,1
23,relfeat,33,13,3.768083,5.570344,-9.454546,1,1,1,1
23,relfeat,34,326,8.103089,17.022467,1.744516,1,1,0,0
23,relfeat,35,285,13.062893,17.345495,17.886713,0,0,1,0
23,relfeat,36,285,13.062893,16.221394,17.737177,0,0,1,0
23,relfeat,37,285,13.062893,16.191135,18.171658,0,0,1,0
23,relfeat,38,342,15.841224,22.724133,15.336692,1,1,0,0
23,relfeat,39,230,9.516493,3.579832,-4.734798,1,1,1,1
23,relfeat,40,174,15.476188,17.882483,12.975351,1,1,0,0
23,relfeat,41,149,23.503036,24.591614,5.042427,1,1,0,0
23,relfeat,42,362,4.572512,11.069891,5.649838,0,0,1,0
23,relfeat,43,362,4.572512,7.273757,3.149615,0,0,1,0
23,relfeat,44,362,11.069891,7.273757,6.467027,0,0,1,0
23,relfeat,45,399,1.931688,2.059947,-5.082348,1,1,1,1
23,relfeat,46,399,1.931688,-2.638267,-10.7083,1,0,1,0
23,relfeat,47,399,2.059947,-2.638267,-11.001452,1,0,1,0
23,relfeat,48,39,8.560044,11.049598,12.190542,0,0,1,0
23,relfeat,49,84,6.42194,8.445584,5.188243,1,1,0,0
23,relfeat,50,84,6.42194,8.289779,6.031827,1,1,0,0
23,relfeat,51,84,6.42194,8.289764,6.161302,1,1,0,0
23,relfeat,52,84,10.037296,8.289779,8.590409,1,1,0,0
23,relfeat,53,84,10.037296,8.289764,8.838648,1,1,0,0
23,relfeat,54,84,8.445584,8.289779,8.428137,1,1,0,0
23,relfeat,55,84,8.445584,8.289764,7.944636,1,1,0,0
23,relfeat,56,84,8.289779,8.289764,8.447281,1,1,0,0
23,relfeat,57,15,-0.385673,8.486733,10.620605,1,0,1,0
23,relfeat,58,15,-0.385673,8.85642,11.162939,1,0,1,0
23,relfeat,59,15,-3.860624,8.486733,6.881167,1,0,1,0
23,relfeat,60,15,-3.860624,8.85642,6.656367,1,0,1,0
23,relfeat,61,15,8.486733,8.85642,18.481075,0,0,1,0
23,relfeat,62,363,21.851385,17.109163,18.35429,1,1,0,0
23,relfeat,63,140,9.726252,11.701998,6.551449,1,1,0,0
23,relfeat,64,236,6.96858,18.25382,-2.750034,1,1,1,1
23,relfeat,65,35,9.446014,7.609797,2.611353,1,1,0,0
23,relfeat,66,192,-3.213454,3.109484,4.784502,1,0,1,0
23,relfeat,67,192,3.109484,3.109498,9.032677,0,0,1,0
23,relfeat,68,99,-23.297031,-17.188545,-20.214357,1,1,0,0
23,relfeat,69,489,4.628012,14.35008,8.148012,1,1,0,0
23,relfeat,70,484,1.285958,-0.873251,-7.829448,1,0,1,0
23,relfeat,71,484,-0.873251,0.768085,-7.629378,0,1,1,0
23,relfeat,72,49,14.702571,14.071783,-2.48276,1,1,1,1
23,relfeat,73,493,8.710969,13.249714,2.318811,1,1,0,0
23,relfeat,74,493,8.710969,12.000238,1.022559,1,1,0,0
23,relfeat,75,493,8.710969,12.000229,3.320681,1,1,0,0
23,relfeat,76,493,13.249714,12.000238,5.986926,1,1,0,0
23,relfeat,77,493,13.249714,12.000229,7.534959,1,1,0,0
23,relfeat,78,493,12.000238,12.000229,7.062149,1,1,0,0
23,relfeat,79,171,13.61194,15.655947,4.266525,1,1,0,0
23,relfeat,80,190,8.988849,12.830367,5.879521,1,1,0,0
23,relfeat,81,237,-2.816049,6.710603,-1.449422,0,1,1,0
23,relfeat,82,237,-2.816049,0.759313,-8.623613,0,1,1,0
23,relfeat,83,87,18.045933,21.460064,15.134836,1,1,0,0
23,relfeat,84,288,7.527162,5.048239,-3.916424,1,1,1,1
23,relfeat,85,288,10.31534,5.048239,-0.243929,1,1,1,1
23,relfeat,86,272,2.141983,2.16415,-2.829674,1,1,1,1
23,relfeat,87,272,2.141983,-0.196725,-8.398151,1,0,1,0
23,relfeat,88,272,1.095444,9.655804,1.171335,1,1,0,0
23,relfeat,89,272,1.095444,6.72928,-1.992677,1,1,1,1
23,relfeat,90,272,9.655804,6.72928,5.843786,1,1,0,0
23,relfeat,91,491,-1.587425,-1.587416,3.386013,1,1,1,1
23,relfeat,92,82,-6.173833,-3.491414,-20.246216,0,0,1,0
23,relfeat,93,82,-6.173833,3.090446,-13.052107,0,1,1,0
23,relfeat,94,82,-3.491414,3.090446,-8.189602,0,1,1,0
23,relfeat,95,82,-3.491414,3.090425,-9.937451,0,1,1,0
23,relfeat,96,330,-1.001542,6.508392,6.347357,1,0,1,0
23,relfeat,97,330,6.508392,2.543975,8.514924,0,0,1,0
23,relfeat,98,372,9.303686,7.805079,12.275722,0,0,1,0
23,relfeat,99,372,9.303686,12.788504,14.887028,0,0,1,0
23,relfeat,100,372,7.805079,12.788504,13.789347,0,0,1,0
23,relfeat,101,55,32.872955,27.892937,22.422626,1,1,0,0
23,relfeat,102,55,35.496311,27.892937,24.854277,1,1,0,0
23,relfeat,103,427,14.887744,11.825094,7.988532,1,1,0,0
23,relfeat,104,102,17.112995,11.765663,2.849374,1,1,0,0
23,relfeat,105,102,18.526802,11.765663,2.976452,1,1,0,0
23,relfeat,106,376,6.294976,-0.129533,9.007467,1,0,0,0
23,relfeat,107,422,-5.322297,-1.772254,-1.42916,1,1,0,0
23,relfeat,108,100,-12.666416,-8.047461,-5.079945,1,1,0,0
23,relfeat,109,100,-12.666416,-8.047461,-6.161038,1,1,0,0
23,relfeat,110,100,-8.047461,-8.047461,-2.794369,1,1,0,0
23,relfeat,111,463,9.33449,8.903595,5.133191,1,1,0,0
23,relfeat,112,444,-1.28853,1.616998,-6.971714,0,1,1,0
