name,start,size,arch,seed,frac,method,opt_key,opt_kind,lr,momentum,steps,dev_bce,dev_clean_bce,train_error,final_loss,init_state_sha256,init_sha256_o01,final_state_sha256,clean_state_sha256,clean_checkpoint_sha256,clean_candidate,checkpoint_sha256,batch_order_sha256,flips_used,preserves_used,replay_points,forwards_per_step,total_forward_passes,total_backward_passes,train_sha256,flip_sha256,preserve_sha256,dev_sha256,eval_sha256,wall_seconds,J,atomic_pass,AB_pass
warm_N_sixdist_s11_f0_hard_replay_lr0.003,warm,N,sixdist,11,0,hard_replay,lr0.003,adam,0.003,,300,2.4191665649414062,1.1833871603012085,0.0,6.174582813400775e-05,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,9c9cfba41080c8f4a52aa945b5f5d7ce135f0c639c8a977fb880c5732cebb211,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,1d74d2b2abfb7bb8f70adafc738bd4d0180311852f0f45afa857b7ff36f2b8a3,790f8caa42139d3f5be041b38cbaaf690c88d1b3e6450af9490fabba88e82596,0,0,512,1024,307200,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.8176381513476372,0.2628152969894223,0.7575264442636289,0.5044751830756713
warm_N_sixdist_s11_f0_hard_replay_lr0.01,warm,N,sixdist,11,0,hard_replay,lr0.01,adam,0.01,,300,2.115002155303955,1.1833871603012085,0.0,0.00019736718968488276,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,72344b0523f2efeff6cb4c38b2bd87c7041e42bade3e67f3f9fd9f8401894877,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,52aa096d1b36769f48f384ec387373cc914a205af52e3d461e5326bf856e80e3,790f8caa42139d3f5be041b38cbaaf690c88d1b3e6450af9490fabba88e82596,0,0,512,1024,307200,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.7699877321720123,0.2855980471928397,0.7656631407648494,0.5183075671277462
warm_N_sixdist_s11_f0_plain_adam_lr0.0005_steps600,warm,N,sixdist,11,0,plain,adam_lr0.0005_steps600,adam,0.0005,,600,2.484417200088501,1.1833871603012085,0.0,1.2532300388556905e-05,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,671636550cecb98ae12f50205ce3d38c29513136db66f9d1ef24c1dbe8d5c30b,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,ec50c4aa17155f6dc45b907138eaefa3e9c1f9ee4d4bd206c0879417877f4936,790f8caa42139d3f5be041b38cbaaf690c88d1b3e6450af9490fabba88e82596,0,0,512,1024,614400,600,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.5452093482017517,0.2628152969894223,0.7485760781122864,0.5117982099267697
warm_N_sixdist_s11_f0_plain_lr0.001,warm,N,sixdist,11,0,plain,lr0.001,adam,0.001,,300,2.3279950618743896,1.1833871603012085,0.0,2.855607272067573e-05,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,e0b10e426e25a863af3078005b7ca174d1899cd4c4bb9992076153b3859521f3,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,8e764329706952f5e55eddeddd12e6f0bd288f7be8c3ed45ac9c337d10030398,790f8caa42139d3f5be041b38cbaaf690c88d1b3e6450af9490fabba88e82596,0,0,512,1024,307200,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.7569114416837692,0.2676973148901546,0.7526444263628966,0.5142392188771359
warm_N_sixdist_s11_f0_plain_lr0.003,warm,N,sixdist,11,0,plain,lr0.003,adam,0.003,,300,2.418815851211548,1.1833871603012085,0.0,3.089789970545098e-05,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,14d5b83114f31f92c3b44d4aa41b94317ac2103f7b5da6b61d7047b1f0b844a6,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,e5423cf02c5023e46121a39954c5d2ab847ff6e84b129e75c5b1f46199b1d909,790f8caa42139d3f5be041b38cbaaf690c88d1b3e6450af9490fabba88e82596,0,0,512,1024,307200,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.7762640193104744,0.2628152969894223,0.7575264442636289,0.5044751830756713
warm_N_sixdist_s11_f0_plain_lr0.01,warm,N,sixdist,11,0,plain,lr0.01,adam,0.01,,300,2.1100544929504395,1.1833871603012085,0.0,9.921736636897549e-05,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,e14bbd3d23e9c6ef64f9e9f70d078861c8c20ba8012de8ba3d9b084346ff3a29,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,2f28556fc31d91b3b61bef36652715f5badb152b0c3fa83ee3f1f06e4fede190,790f8caa42139d3f5be041b38cbaaf690c88d1b3e6450af9490fabba88e82596,0,0,512,1024,307200,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.7430575340986252,0.2839707078925956,0.7656631407648494,0.516680227827502
warm_N_sixdist_s11_f0_plain_sgd_m09_lr0.003,warm,N,sixdist,11,0,plain,sgd_m09_lr0.003,sgd,0.003,0.9,300,1.2267508506774902,1.1833871603012085,0.0,0.001861954340711236,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,26ccdec0fbeb23851d26b928e37655c672f8229b8ad33896097c01a3280d3fc9,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,6eb3e6293c1b198f732e2d0d2ad9a98893d30d8905201b7da81320f3c3a17f17,790f8caa42139d3f5be041b38cbaaf690c88d1b3e6450af9490fabba88e82596,0,0,512,1024,307200,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.571537472307682,0.26851098454027666,0.7615947925142392,0.5052888527257934
warm_N_sixdist_s11_f0_plain_sgd_m09_lr0.01,warm,N,sixdist,11,0,plain,sgd_m09_lr0.01,sgd,0.01,0.9,300,1.3036494255065918,1.1833871603012085,0.0,0.001327040488831699,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,c8941e1caa0bb1ad5227227747805de9947da1a5e025685ca9b7805aac144db0,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,334b42c1ae4c0fbcc4f770dccf4991677f84d270d2896cafae2731591fc50152,790f8caa42139d3f5be041b38cbaaf690c88d1b3e6450af9490fabba88e82596,0,0,512,1024,307200,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.5982267633080482,0.2660699755899105,0.7640358014646054,0.5012205044751831
warm_N_sixdist_s11_f0_preserve_flip_balanced_lr0.001,warm,N,sixdist,11,0,preserve_flip_balanced,lr0.001,adam,0.001,,300,2.3279950618743896,1.1833871603012085,0.0,2.855607272067573e-05,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,e0b10e426e25a863af3078005b7ca174d1899cd4c4bb9992076153b3859521f3,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,96d6da0ebb55141a976fe4df5787e63e6b5133c4251f8fbe91b870e1dd6cbdfe,790f8caa42139d3f5be041b38cbaaf690c88d1b3e6450af9490fabba88e82596,0,0,512,1024,307200,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.7402737140655518,0.2676973148901546,0.7526444263628966,0.5142392188771359
warm_N_sixdist_s11_f0_preserve_flip_balanced_lr0.003,warm,N,sixdist,11,0,preserve_flip_balanced,lr0.003,adam,0.003,,300,2.418815851211548,1.1833871603012085,0.0,3.089789970545098e-05,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,14d5b83114f31f92c3b44d4aa41b94317ac2103f7b5da6b61d7047b1f0b844a6,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,586b443cf432ae8b7bd49e4b086349c937cdd11e4ac532322cc3bcdf42cc92fa,790f8caa42139d3f5be041b38cbaaf690c88d1b3e6450af9490fabba88e82596,0,0,512,1024,307200,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.7371782287955284,0.2628152969894223,0.7575264442636289,0.5044751830756713
warm_N_sixdist_s11_f0_preserve_flip_balanced_lr0.01,warm,N,sixdist,11,0,preserve_flip_balanced,lr0.01,adam,0.01,,300,2.1100544929504395,1.1833871603012085,0.0,9.921736636897549e-05,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,e14bbd3d23e9c6ef64f9e9f70d078861c8c20ba8012de8ba3d9b084346ff3a29,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,e404afa98424dbbf3e939c7793fbb3baadc8ab626050b15ad483a59c42f80158,790f8caa42139d3f5be041b38cbaaf690c88d1b3e6450af9490fabba88e82596,0,0,512,1024,307200,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.7344960048794746,0.2839707078925956,0.7656631407648494,0.516680227827502
warm_N_sixdist_s11_f0_protection_lr0.001,warm,N,sixdist,11,0,protection,lr0.001,adam,0.001,,300,1.312535047531128,1.1833871603012085,0.0,0.012343190610408783,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,fdc7452381c6679c219afa35b1749f9a485b1bb159e9ef355c580dbb770354bd,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,8ccb027c611042b65743b02d6bfa26d8e57a6d20fd962c50d0604f0f59fd5c73,790f8caa42139d3f5be041b38cbaaf690c88d1b3e6450af9490fabba88e82596,0,0,512,1024,307200,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.7784447744488716,0.2676973148901546,0.7575264442636289,0.5085435313262815
warm_N_sixdist_s11_f0_protection_lr0.003,warm,N,sixdist,11,0,protection,lr0.003,adam,0.003,,300,1.3249458074569702,1.1833871603012085,0.0,0.01234813779592514,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,ca57277e4a0b6c3938927c1325823055b57d64998187a3e044811c580caf2b20,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,c80cdf877bd06fb24a13ee616b2aa25d619ba0f90d53d4c579cffd8735cc69ee,790f8caa42139d3f5be041b38cbaaf690c88d1b3e6450af9490fabba88e82596,0,0,512,1024,307200,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.7223809137940407,0.2701383238405207,0.7607811228641171,0.5085435313262815
warm_N_sixdist_s11_f0_protection_lr0.01,warm,N,sixdist,11,0,protection,lr0.01,adam,0.01,,300,1.3751007318496704,1.1833871603012085,0.0,0.012421834282577038,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,158dba9c8b0f4287a2db2963ca3e3dfa8e6d3c6ee303d1986d3b81555ff8d116,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,13d85124646b269e2fc45779d48b48a2e4bc1ac07aa0601595a840862b1e535c,790f8caa42139d3f5be041b38cbaaf690c88d1b3e6450af9490fabba88e82596,0,0,512,1024,307200,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.7863328754901886,0.2676973148901546,0.7567127746135069,0.5093572009764036
warm_N_sixdist_s11_f100_hard_replay_lr0.001,warm,N,sixdist,11,100,hard_replay,lr0.001,adam,0.001,,300,0.157584086060524,1.1833871603012085,0.00390625,0.1579912155866623,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,c03d9e857a0b8be40f0744cb0347b9dc1eff4251a7e1d45adbd0008f48f3884b,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,30298c7916a82a3ebab0bef3fc8675ff71afa038f6c62ab5254f682cedd231fa,14b2df168c379b62fb0477d35a6c4addcf05a99e9750f16ad27faf739e7920fd,1534,0,512,2558,767400,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.0438051521778107,0.5817737998372661,0.7388120423108218,0.8397070789259561
warm_N_sixdist_s11_f100_hard_replay_lr0.003,warm,N,sixdist,11,100,hard_replay,lr0.003,adam,0.003,,300,0.1714639812707901,1.1833871603012085,0.001953125,0.057075437158346176,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,64d024b49887ed716fc2d2c8b488d34508be24e685010948ca117897a4ec6656,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,f8f0ea068575474d98d5b4e46ce1144e61d89520c467a633b33a49bb0b13c72d,14b2df168c379b62fb0477d35a6c4addcf05a99e9750f16ad27faf739e7920fd,1534,0,512,2558,767400,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.1224924623966217,0.5988608624898292,0.7518307567127747,0.8454027664768105
warm_N_sixdist_s11_f100_hard_replay_lr0.01,warm,N,sixdist,11,100,hard_replay,lr0.01,adam,0.01,,300,0.18540452420711517,1.1833871603012085,0.001953125,0.0656590461730957,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,9149a1eb9938da7273016ff87cc9ff22045059eeb055ee4be9c940d0ab6e0bba,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,98a8b527eea416be8358f7a2f0a45a4b8c693b162bb70ada76bd3a197154696c,14b2df168c379b62fb0477d35a6c4addcf05a99e9750f16ad27faf739e7920fd,1534,0,512,2558,767400,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.0829249396920204,0.5842148087876322,0.7298616761594793,0.8519121236777868
warm_N_sixdist_s11_f100_plain_adam_lr0.0005_steps600,warm,N,sixdist,11,100,plain,adam_lr0.0005_steps600,adam,0.0005,,600,0.15097849071025848,1.1833871603012085,0.005859375,0.11217046529054642,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,8e3520db4888e3b55e3163ce7e19fedeee4d9b282be7ffe7fcb036f97495639e,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,9732d8b6cc7558b26ac34f8147f31aecda31506bf03e6a99295b22dc1ab1c1ab,14b2df168c379b62fb0477d35a6c4addcf05a99e9750f16ad27faf739e7920fd,1534,0,512,2558,1534800,600,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.041925586760044,0.5793327908868999,0.7323026851098454,0.8437754271765663
warm_N_sixdist_s11_f100_plain_lr0.001,warm,N,sixdist,11,100,plain,lr0.001,adam,0.001,,300,0.15567870438098907,1.1833871603012085,0.009765625,0.13873626291751862,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,4331e67e9d088ae74aff478588fb67a30d5d9002be5f3f8260d8fabc6b9ff640,02e9889c018fdf9067b96334d0c226a24841a76d5d3a7de28dc28699def32301,bc7b5d317024d6df191d4fc9b3b9ea4c82e0a3bd86c38d132660c7d479064593,a8cd0022c59f8e7fd22a8ec8f284827216f0b50ff2eb659fc2f6778656c23915,N_sixdist_s11_f0_lr0.001,cacd951fe2b9595eb70c44ceb8c0e6ed515a6a85a6563954c8045014f62a2b45,14b2df168c379b62fb0477d35a6c4addcf05a99e9750f16ad27faf739e7920fd,1534,0,512,2558,767400,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,1.2764180526137352,0.5622457282343368,0.7135882831570383,0.8437754271765663
